date,issues_open
2017-07-21T07:44:15+00:00,46
2017-07-21T09:53:08+00:00,45
2017-07-21T10:28:09+00:00,46
2017-07-21T12:26:17+00:00,47
2017-07-21T12:28:31+00:00,48
2017-07-21T13:05:25+00:00,47
2017-07-21T13:26:38+00:00,48
2017-07-21T13:34:51+00:00,47
2017-07-21T13:42:24+00:00,48
2017-07-24T11:59:07+00:00,49
2017-07-24T16:43:18+00:00,50
2017-07-26T17:46:21+00:00,51
2017-07-27T13:16:24+00:00,50
2017-07-27T15:01:33+00:00,49
2017-07-28T11:11:05+00:00,48
2017-07-28T12:16:30+00:00,49
2017-07-28T12:57:03+00:00,48
2017-07-28T13:48:50+00:00,47
2017-07-28T15:05:20+00:00,46
2017-07-31T09:34:47+00:00,47
2017-08-02T12:02:57+00:00,48
2017-08-07T10:40:31+00:00,49
2017-08-07T10:50:41+00:00,48
2017-08-07T10:56:37+00:00,47
2017-08-07T12:04:37+00:00,46
2017-08-08T08:11:06+00:00,45
2017-08-08T08:16:14+00:00,46
2017-08-09T14:43:30+00:00,47
2017-08-11T11:07:47+00:00,46
2017-08-14T22:04:22+00:00,47
2017-08-15T07:39:17+00:00,46
2017-08-15T07:55:17+00:00,45
2017-08-15T14:57:18+00:00,46
2017-08-15T15:42:24+00:00,47
2017-08-15T18:08:17+00:00,46
2017-08-16T09:21:26+00:00,47
2017-08-16T09:36:36+00:00,46
2017-08-16T10:06:27+00:00,45
2017-08-17T09:35:12+00:00,44
2017-08-17T16:28:18+00:00,45
2017-08-18T08:20:53+00:00,46
2017-08-21T05:17:05+00:00,47
2017-08-21T08:50:58+00:00,46
2017-08-22T17:35:53+00:00,47
2017-08-25T07:49:36+00:00,48
2017-08-25T11:19:38+00:00,47
2017-08-29T14:54:51+00:00,48
2017-08-30T09:21:42+00:00,49
2017-08-30T09:44:08+00:00,48
2017-09-04T06:11:57+00:00,47
2017-09-04T06:33:24+00:00,46
2017-09-05T11:54:26+00:00,47
2017-09-05T12:34:32+00:00,46
2017-09-06T10:47:56+00:00,47
2017-09-06T16:10:13+00:00,46
2017-09-08T12:44:37+00:00,47
2017-09-12T12:54:56+00:00,48
2017-09-12T13:26:58+00:00,49
2017-09-13T04:46:21+00:00,50
2017-09-14T04:17:32+00:00,51
2017-09-14T07:46:08+00:00,50
2017-09-15T10:15:48+00:00,51
2017-09-18T09:26:57+00:00,52
2017-09-19T23:24:24+00:00,53
2017-09-21T03:55:59+00:00,54
2017-09-22T02:34:47+00:00,55
2017-09-25T08:26:42+00:00,56
2017-09-28T00:38:39+00:00,57
2017-09-28T07:23:05+00:00,56
2017-09-28T19:46:02+00:00,55
2017-10-02T08:00:10+00:00,56
2017-10-11T09:55:48+00:00,57
2017-10-13T10:55:27+00:00,58
2017-10-17T10:31:53+00:00,57
2017-10-20T06:30:04+00:00,58
2017-10-24T15:20:44+00:00,59
2017-10-26T13:17:28+00:00,60
2017-10-26T13:38:44+00:00,59
2017-10-27T08:22:07+00:00,60
2017-10-30T15:47:54+00:00,59
2017-10-30T19:19:00+00:00,58
2017-11-01T08:26:44+00:00,59
2017-11-01T18:01:00+00:00,60
2017-11-03T08:54:57+00:00,59
2017-11-03T08:59:06+00:00,58
2017-11-03T09:08:31+00:00,57
2017-11-03T09:10:36+00:00,56
2017-11-03T11:00:22+00:00,55
2017-11-03T11:23:23+00:00,54
2017-11-03T11:25:59+00:00,53
2017-11-03T11:26:15+00:00,52
2017-11-03T11:28:49+00:00,51
2017-11-03T11:29:31+00:00,50
2017-11-03T11:30:01+00:00,49
2017-11-03T11:30:24+00:00,48
2017-11-03T11:31:49+00:00,47
2017-11-03T11:32:32+00:00,46
2017-11-03T11:33:54+00:00,45
2017-11-03T11:34:41+00:00,44
2017-11-03T16:59:39+00:00,43
2017-11-03T17:03:10+00:00,42
2017-11-03T17:04:13+00:00,41
2017-11-03T17:04:36+00:00,40
2017-11-03T17:08:14+00:00,39
2017-11-03T17:29:01+00:00,38
2017-11-03T17:29:18+00:00,37
2017-11-03T17:30:13+00:00,36
2017-11-07T09:55:17+00:00,37
2017-11-07T16:03:01+00:00,36
2017-11-08T10:10:04+00:00,37
2017-11-09T16:10:11+00:00,38
2017-11-12T18:51:57+00:00,39
2017-11-14T17:42:26+00:00,38
2017-11-17T15:19:07+00:00,39
2017-11-17T15:28:16+00:00,38
2017-11-24T14:38:37+00:00,39
2017-11-27T10:49:53+00:00,38
2017-11-29T14:09:56+00:00,39
2017-11-29T16:49:06+00:00,40
2017-11-30T09:36:54+00:00,41
2017-11-30T15:21:07+00:00,40
2017-12-04T12:55:53+00:00,41
2017-12-06T07:01:10+00:00,40
2017-12-06T08:32:17+00:00,39
2017-12-06T08:45:38+00:00,38
2017-12-06T11:33:25+00:00,39
2017-12-06T14:10:32+00:00,40
2017-12-07T17:10:46+00:00,41
2017-12-07T22:32:47+00:00,42
2017-12-11T14:02:46+00:00,43
2017-12-11T14:38:41+00:00,42
2017-12-13T06:21:35+00:00,43
2017-12-14T14:00:44+00:00,44
2017-12-14T14:49:06+00:00,43
2017-12-14T23:53:39+00:00,44
2017-12-18T23:38:12+00:00,45
2017-12-18T23:40:40+00:00,46
2017-12-19T21:40:30+00:00,45
2017-12-19T21:45:27+00:00,44
2017-12-20T14:59:55+00:00,45
2017-12-21T14:31:09+00:00,44
2017-12-21T14:35:58+00:00,43
2017-12-22T10:35:46+00:00,42
2017-12-22T10:37:12+00:00,41
2018-01-03T18:11:37+00:00,42
2018-01-05T07:17:13+00:00,41
2018-01-05T16:17:57+00:00,42
2018-01-09T08:49:39+00:00,43
2018-01-09T08:53:36+00:00,44
2018-01-09T08:55:51+00:00,45
2018-01-09T09:24:06+00:00,44
2018-01-09T12:56:56+00:00,45
2018-01-09T13:14:13+00:00,44
2018-01-10T21:24:40+00:00,45
2018-01-11T13:44:25+00:00,44
2018-01-11T15:05:14+00:00,45
2018-01-12T06:25:59+00:00,46
2018-01-12T11:28:13+00:00,47
2018-01-18T01:17:48+00:00,48
2018-01-20T21:17:26+00:00,49
2018-01-22T08:21:27+00:00,48
2018-01-23T00:33:01+00:00,49
2018-01-25T13:17:09+00:00,50
2018-01-25T18:44:08+00:00,51
2018-01-26T15:27:47+00:00,50
2018-01-26T15:34:22+00:00,51
2018-01-26T15:36:45+00:00,50
2018-01-28T22:30:44+00:00,51
2018-01-30T01:17:41+00:00,52
2018-02-01T17:10:47+00:00,51
2018-02-04T23:31:21+00:00,52
2018-02-05T00:56:00+00:00,53
2018-02-05T14:03:48+00:00,52
2018-02-05T14:04:19+00:00,51
2018-02-05T22:23:24+00:00,50
2018-02-05T22:24:19+00:00,49
2018-02-06T06:01:20+00:00,48
2018-02-06T13:13:37+00:00,49
2018-02-06T14:15:26+00:00,48
2018-02-06T15:37:54+00:00,47
2018-02-06T15:42:02+00:00,46
2018-02-08T12:19:35+00:00,47
2018-02-09T06:06:39+00:00,48
2018-02-13T00:51:38+00:00,49
2018-02-13T10:20:01+00:00,50
2018-02-13T10:34:27+00:00,51
2018-02-13T10:40:55+00:00,50
2018-02-14T13:33:19+00:00,51
2018-02-14T15:20:13+00:00,50
2018-02-16T16:39:06+00:00,51
2018-02-18T09:41:29+00:00,50
2018-02-18T09:48:18+00:00,49
2018-02-20T08:53:53+00:00,48
2018-02-21T15:52:23+00:00,49
2018-02-21T16:22:01+00:00,48
2018-02-21T17:12:46+00:00,47
2018-02-22T09:22:45+00:00,48
2018-02-22T10:44:30+00:00,47
2018-02-22T16:21:49+00:00,46
2018-02-27T16:39:50+00:00,47
2018-02-28T12:28:31+00:00,48
2018-03-01T16:31:22+00:00,47
2018-03-02T10:41:20+00:00,48
2018-03-02T13:30:58+00:00,47
2018-03-02T14:32:12+00:00,48
2018-03-02T15:16:55+00:00,49
2018-03-02T16:56:21+00:00,50
2018-03-04T18:57:32+00:00,49
2018-03-05T10:37:44+00:00,50
2018-03-06T15:54:26+00:00,51
2018-03-09T08:13:23+00:00,50
2018-03-12T10:46:01+00:00,51
2018-03-12T13:46:55+00:00,50
2018-03-14T04:56:42+00:00,51
2018-03-21T18:28:08+00:00,52
2018-03-23T06:45:55+00:00,53
2018-03-27T21:47:20+00:00,54
2018-03-29T20:15:06+00:00,55
2018-04-04T13:31:11+00:00,54
2018-04-04T14:39:41+00:00,55
2018-04-05T09:23:09+00:00,54
2018-04-06T15:25:39+00:00,55
2018-04-09T07:25:06+00:00,54
2018-04-09T19:08:40+00:00,55
2018-04-10T07:18:54+00:00,54
2018-04-10T08:50:26+00:00,55
2018-04-10T10:58:12+00:00,54
2018-04-10T13:52:27+00:00,55
2018-04-10T14:10:18+00:00,54
2018-04-13T22:43:14+00:00,55
2018-04-16T11:20:42+00:00,56
2018-04-16T12:08:30+00:00,55
2018-04-16T13:04:37+00:00,54
2018-04-17T13:37:12+00:00,55
2018-04-17T20:40:23+00:00,56
2018-04-18T15:59:26+00:00,55
2018-04-18T19:44:33+00:00,56
2018-04-19T09:29:19+00:00,57
2018-04-20T08:04:56+00:00,58
2018-04-20T08:10:08+00:00,57
2018-04-20T08:24:49+00:00,58
2018-04-23T11:48:44+00:00,59
2018-04-23T12:18:17+00:00,60
2018-04-23T12:28:10+00:00,61
2018-04-24T06:19:54+00:00,60
2018-04-24T08:10:08+00:00,59
2018-04-27T12:35:58+00:00,60
2018-04-30T00:49:20+00:00,61
2018-05-03T13:53:46+00:00,62
2018-05-03T14:07:50+00:00,63
2018-05-03T19:55:13+00:00,64
2018-05-04T08:01:58+00:00,65
2018-05-04T09:27:19+00:00,64
2018-05-04T13:38:22+00:00,63
2018-05-04T16:41:55+00:00,62
2018-05-08T13:55:32+00:00,63
2018-05-08T17:34:19+00:00,62
2018-05-09T16:30:06+00:00,63
2018-05-11T15:22:30+00:00,64
2018-05-16T02:44:53+00:00,63
2018-05-16T05:19:43+00:00,64
2018-05-17T05:32:14+00:00,65
2018-05-18T21:34:24+00:00,66
2018-05-20T13:36:27+00:00,65
2018-05-20T13:39:21+00:00,64
2018-05-20T13:49:39+00:00,63
2018-05-20T15:12:16+00:00,62
2018-05-20T15:30:10+00:00,61
2018-05-20T16:01:13+00:00,60
2018-05-20T16:09:13+00:00,59
2018-05-20T16:09:55+00:00,58
2018-05-20T16:11:54+00:00,57
2018-05-24T15:40:18+00:00,58
2018-05-24T17:11:39+00:00,59
2018-05-25T08:27:16+00:00,60
2018-05-25T08:32:26+00:00,59
2018-05-25T20:21:37+00:00,60
2018-05-28T14:44:46+00:00,59
2018-05-29T21:28:38+00:00,60
2018-05-30T10:30:37+00:00,59
2018-05-30T11:48:09+00:00,60
2018-05-30T12:46:33+00:00,59
2018-05-30T15:38:27+00:00,58
2018-06-07T23:29:09+00:00,59
2018-06-08T11:38:05+00:00,58
2018-06-12T14:38:48+00:00,59
2018-06-12T14:40:41+00:00,60
2018-06-12T14:40:50+00:00,59
2018-06-13T09:51:51+00:00,58
2018-06-19T04:51:04+00:00,59
2018-06-19T07:32:11+00:00,58
2018-06-20T20:40:45+00:00,59
2018-06-23T03:20:48+00:00,60
2018-06-23T21:49:32+00:00,61
2018-06-24T08:41:37+00:00,60
2018-06-28T07:53:12+00:00,59
2018-07-02T15:29:44+00:00,60
2018-07-02T16:29:49+00:00,59
2018-07-02T22:16:14+00:00,60
2018-07-10T14:51:02+00:00,61
2018-07-10T16:44:37+00:00,60
2018-07-11T09:51:20+00:00,61
2018-07-11T16:35:39+00:00,62
2018-07-11T22:06:23+00:00,63
2018-07-12T10:57:27+00:00,62
2018-07-13T06:44:53+00:00,63
2018-07-13T07:20:36+00:00,62
2018-07-13T15:03:50+00:00,63
2018-07-13T21:08:28+00:00,62
2018-07-13T21:14:27+00:00,63
2018-07-17T10:33:29+00:00,64
2018-07-18T12:20:33+00:00,65
2018-07-24T18:41:05+00:00,66
2018-07-24T19:22:48+00:00,67
2018-07-26T13:09:54+00:00,68
2018-07-30T06:03:11+00:00,67
2018-07-30T06:31:00+00:00,68
2018-07-30T06:31:28+00:00,67
2018-07-30T06:54:56+00:00,66
2018-08-03T18:17:08+00:00,65
2018-08-03T22:53:15+00:00,64
2018-08-03T23:36:31+00:00,63
2018-08-06T13:37:43+00:00,64
2018-08-15T00:37:58+00:00,65
2018-08-17T09:24:31+00:00,64
2018-08-20T15:02:17+00:00,65
2018-08-21T15:56:15+00:00,66
2018-08-21T16:12:13+00:00,65
2018-08-22T16:21:07+00:00,66
2018-08-23T07:19:02+00:00,67
2018-08-30T15:44:25+00:00,68
2018-08-31T03:05:23+00:00,69
2018-08-31T16:03:41+00:00,68
2018-09-03T11:02:21+00:00,69
2018-09-04T11:30:19+00:00,68
2018-09-04T11:45:49+00:00,69
2018-09-04T16:44:48+00:00,70
2018-09-06T01:16:04+00:00,71
2018-09-08T03:13:20+00:00,72
2018-09-10T04:58:15+00:00,73
2018-09-11T09:27:12+00:00,74
2018-09-14T14:35:50+00:00,75
2018-09-14T15:04:03+00:00,76
2018-09-14T15:22:32+00:00,77
2018-09-16T12:01:46+00:00,78
2018-09-19T11:11:50+00:00,79
2018-09-24T15:47:20+00:00,80
2018-09-24T15:55:11+00:00,79
2018-09-27T09:44:13+00:00,80
2018-10-05T03:03:28+00:00,81
2018-10-05T12:59:36+00:00,82
2018-10-05T13:40:27+00:00,81
2018-10-08T16:41:14+00:00,80
2018-10-08T16:46:30+00:00,79
2018-10-08T18:07:19+00:00,78
2018-10-11T19:57:30+00:00,79
2018-10-16T10:37:53+00:00,80
2018-10-18T15:29:52+00:00,81
2018-10-19T01:03:55+00:00,80
2018-10-19T06:58:10+00:00,81
2018-10-19T07:20:48+00:00,82
2018-10-19T10:56:40+00:00,83
2018-10-20T00:06:49+00:00,82
2018-10-20T00:30:52+00:00,81
2018-10-20T00:40:32+00:00,80
2018-10-20T22:09:51+00:00,79
2018-10-20T22:17:17+00:00,78
2018-10-20T22:29:59+00:00,77
2018-10-20T22:37:18+00:00,76
2018-10-29T23:25:54+00:00,77
2018-10-31T15:47:12+00:00,78
2018-10-31T16:53:39+00:00,79
2018-11-08T12:23:15+00:00,80
2018-11-08T20:40:11+00:00,79
2018-11-11T20:29:04+00:00,78
2018-11-11T20:36:33+00:00,79
2018-11-12T16:17:51+00:00,78
2018-11-12T16:20:09+00:00,77
2018-11-13T08:50:52+00:00,76
2018-11-13T14:44:07+00:00,77
2018-11-13T16:10:18+00:00,76
2018-11-16T04:08:17+00:00,77
2018-11-18T20:54:24+00:00,78
2018-11-19T14:21:30+00:00,77
2018-11-21T20:24:41+00:00,78
2018-11-22T12:41:48+00:00,79
2018-11-26T07:49:45+00:00,80
2018-11-27T09:04:13+00:00,81
2018-11-29T11:11:59+00:00,82
2018-11-29T13:50:22+00:00,81
2018-12-03T13:02:14+00:00,82
2018-12-03T17:36:39+00:00,83
2018-12-05T08:46:59+00:00,84
2018-12-05T09:01:17+00:00,83
2018-12-06T10:41:57+00:00,84
2018-12-06T16:55:45+00:00,85
2018-12-07T04:30:25+00:00,86
2018-12-07T12:09:20+00:00,85
2018-12-19T20:20:57+00:00,86
2018-12-21T13:19:14+00:00,85
2018-12-21T13:29:28+00:00,84
2018-12-21T13:38:12+00:00,83
2018-12-21T14:06:53+00:00,82
2018-12-21T15:37:05+00:00,81
2018-12-21T15:42:46+00:00,80
2018-12-21T15:43:01+00:00,79
2018-12-21T17:02:14+00:00,78
2018-12-23T15:10:26+00:00,79
2018-12-24T14:46:37+00:00,80
2019-01-07T11:20:28+00:00,81
2019-01-07T13:39:13+00:00,80
2019-01-07T15:09:24+00:00,79
2019-01-08T16:50:16+00:00,80
2019-01-13T23:09:37+00:00,81
2019-01-15T15:15:35+00:00,82
2019-01-16T18:03:17+00:00,83
2019-01-17T14:28:20+00:00,84
2019-01-17T14:38:52+00:00,85
2019-01-17T15:56:39+00:00,84
2019-01-21T09:42:42+00:00,83
2019-01-23T14:11:42+00:00,84
2019-01-23T14:31:18+00:00,83
2019-01-23T21:57:36+00:00,82
2019-01-24T14:06:08+00:00,83
2019-01-28T18:08:48+00:00,84
2019-01-29T14:33:08+00:00,85
2019-01-30T07:31:27+00:00,86
2019-01-30T17:21:37+00:00,85
2019-01-31T16:04:47+00:00,84
2019-02-04T19:38:29+00:00,85
2019-02-05T12:38:38+00:00,84
2019-02-06T15:06:13+00:00,85
2019-02-06T16:31:12+00:00,84
2019-02-13T17:01:24+00:00,85
2019-02-15T22:13:29+00:00,86
2019-02-24T23:01:01+00:00,87
2019-02-28T18:22:55+00:00,88
2019-03-01T10:56:04+00:00,89
2019-03-01T16:55:06+00:00,90
2019-03-02T07:39:04+00:00,91
2019-03-03T08:01:09+00:00,92
2019-03-03T08:24:38+00:00,91
2019-03-04T02:36:48+00:00,90
2019-03-04T11:15:39+00:00,91
2019-03-04T16:45:12+00:00,92
2019-03-04T18:16:43+00:00,91
2019-03-05T10:51:50+00:00,92
2019-03-05T11:49:59+00:00,91
2019-03-05T12:21:51+00:00,92
2019-03-05T13:59:09+00:00,91
2019-03-08T13:22:22+00:00,92
2019-03-08T17:25:11+00:00,91
2019-03-08T17:26:28+00:00,90
2019-03-12T14:32:31+00:00,91
2019-03-12T16:27:16+00:00,92
2019-03-13T10:17:33+00:00,91
2019-03-14T16:17:01+00:00,92
2019-03-19T13:16:25+00:00,91
2019-03-21T15:22:15+00:00,92
2019-03-21T16:34:27+00:00,93
2019-03-21T16:39:28+00:00,92
2019-03-26T21:07:38+00:00,93
2019-03-28T04:37:13+00:00,94
2019-03-28T09:12:04+00:00,95
2019-03-29T12:52:30+00:00,96
2019-03-30T10:47:26+00:00,95
2019-03-30T22:20:03+00:00,94
2019-04-01T18:19:17+00:00,95
2019-04-02T14:01:39+00:00,96
2019-04-03T13:49:12+00:00,97
2019-04-03T17:47:21+00:00,98
2019-04-03T18:12:17+00:00,97
2019-04-04T06:34:19+00:00,98
2019-04-04T12:09:40+00:00,97
2019-04-04T20:10:05+00:00,96
2019-04-05T10:01:30+00:00,97
2019-04-05T20:56:41+00:00,98
2019-04-05T23:26:10+00:00,97
2019-04-11T15:31:26+00:00,98
2019-04-12T14:25:33+00:00,99
2019-04-15T06:47:10+00:00,100
2019-04-15T19:00:52+00:00,101
2019-04-17T03:06:57+00:00,102
2019-04-17T20:35:58+00:00,103
2019-04-19T17:53:34+00:00,104
2019-04-21T09:17:50+00:00,105
2019-04-21T09:19:39+00:00,104
2019-04-21T09:26:40+00:00,103
2019-04-23T06:47:09+00:00,104
2019-04-24T13:22:19+00:00,105
2019-04-25T15:37:46+00:00,106
2019-04-27T20:47:57+00:00,105
2019-05-01T13:28:01+00:00,106
2019-05-02T12:06:44+00:00,107
2019-05-02T15:14:39+00:00,106
2019-05-02T16:51:16+00:00,107
2019-05-02T23:33:21+00:00,108
2019-05-03T10:19:34+00:00,107
2019-05-06T05:55:45+00:00,106
2019-05-08T03:33:42+00:00,107
2019-05-08T12:12:35+00:00,108
2019-05-08T15:23:06+00:00,107
2019-05-10T14:06:04+00:00,108
2019-05-10T19:53:29+00:00,109
2019-05-14T19:09:39+00:00,110
2019-05-23T01:31:06+00:00,111
2019-05-23T01:36:05+00:00,110
2019-05-23T15:25:05+00:00,111
2019-05-23T20:40:33+00:00,110
2019-06-02T09:51:24+00:00,111
2019-06-07T14:59:14+00:00,110
2019-06-12T19:25:49+00:00,111
2019-06-14T09:56:02+00:00,112
2019-06-14T10:16:46+00:00,111
2019-06-27T13:38:09+00:00,112
2019-07-02T13:01:47+00:00,113
2019-07-02T15:29:40+00:00,112
2019-07-02T15:31:01+00:00,111
2019-07-02T20:11:24+00:00,112
2019-07-03T09:15:37+00:00,111
2019-07-03T10:45:50+00:00,112
2019-07-03T15:35:38+00:00,111
2019-07-03T15:45:12+00:00,112
2019-07-03T19:30:29+00:00,111
2019-07-05T08:55:35+00:00,112
2019-07-11T07:26:40+00:00,111
2019-07-11T07:28:38+00:00,110
2019-07-15T06:02:01+00:00,111
2019-07-16T05:20:54+00:00,110
2019-07-17T11:05:33+00:00,111
2019-07-18T15:40:59+00:00,112
2019-07-24T08:53:09+00:00,113
2019-07-29T12:04:45+00:00,114
2019-07-29T15:04:32+00:00,115
2019-07-30T14:15:16+00:00,116
2019-07-30T15:03:20+00:00,115
2019-07-30T19:12:49+00:00,116
2019-07-30T19:40:53+00:00,115
2019-08-01T20:51:29+00:00,116
2019-08-03T01:46:25+00:00,117
2019-08-05T17:25:42+00:00,116
2019-08-08T23:00:42+00:00,117
2019-08-14T09:28:39+00:00,118
2019-08-15T12:08:36+00:00,119
2019-08-15T14:00:33+00:00,120
2019-08-17T21:35:31+00:00,119
2019-08-27T23:30:19+00:00,120
2019-08-29T13:54:39+00:00,121
2019-09-05T15:39:06+00:00,122
2019-09-06T11:14:44+00:00,121
2019-09-11T13:11:43+00:00,122
2019-09-16T18:43:42+00:00,123
2019-09-23T18:22:15+00:00,124
2019-09-24T07:52:31+00:00,125
2019-09-26T10:43:30+00:00,124
2019-09-26T10:48:26+00:00,125
2019-09-26T12:35:18+00:00,124
2019-09-26T13:46:42+00:00,125
2019-09-27T11:43:09+00:00,126
2019-09-29T00:38:43+00:00,127
2019-10-04T06:50:29+00:00,128
2019-10-07T07:55:44+00:00,127
2019-10-07T08:16:30+00:00,126
2019-10-07T14:24:50+00:00,127
2019-10-09T13:20:11+00:00,128
2019-10-11T15:15:45+00:00,129
2019-10-14T19:48:26+00:00,130
2019-10-16T08:02:51+00:00,129
2019-10-16T14:27:28+00:00,128
2019-10-16T14:27:28+00:00,127
2019-10-16T14:27:28+00:00,126
2019-10-16T18:34:52+00:00,125
2019-10-18T17:33:55+00:00,126
2019-10-20T12:35:50+00:00,127
2019-10-21T09:59:20+00:00,128
2019-10-21T19:38:53+00:00,127
2019-10-21T22:39:44+00:00,128
2019-10-22T08:18:03+00:00,127
2019-10-22T21:27:00+00:00,128
2019-10-25T00:52:08+00:00,129
2019-10-25T12:07:35+00:00,128
2019-10-25T12:18:49+00:00,127
2019-10-25T13:37:45+00:00,128
2019-10-25T13:45:38+00:00,127
2019-10-25T14:18:37+00:00,126
2019-10-25T14:23:17+00:00,125
2019-10-25T14:27:22+00:00,124
2019-10-25T14:32:22+00:00,123
2019-10-28T09:24:36+00:00,124
2019-10-28T12:59:51+00:00,123
2019-10-28T16:26:03+00:00,124
2019-11-02T19:54:34+00:00,125
2019-11-02T23:54:04+00:00,126
2019-11-03T21:18:04+00:00,125
2019-11-04T09:14:24+00:00,124
2019-11-05T09:52:34+00:00,125
2019-11-05T21:21:32+00:00,126
2019-11-06T10:37:14+00:00,127
2019-11-06T16:13:06+00:00,126
2019-11-07T16:51:47+00:00,127
2019-11-08T15:21:25+00:00,126
2019-11-08T16:08:24+00:00,125
2019-11-08T21:50:44+00:00,124
2019-11-11T09:07:06+00:00,123
2019-11-11T14:24:23+00:00,124
2019-11-13T12:40:25+00:00,123
2019-11-13T13:18:32+00:00,122
2019-11-13T13:49:25+00:00,121
2019-11-13T14:29:27+00:00,120
2019-11-13T14:34:53+00:00,119
2019-11-13T21:33:21+00:00,120
2019-11-13T21:34:19+00:00,119
2019-11-13T21:47:04+00:00,118
2019-11-13T21:49:46+00:00,117
2019-11-13T22:00:48+00:00,116
2019-11-13T22:04:57+00:00,115
2019-11-13T22:18:37+00:00,114
2019-11-14T12:20:54+00:00,113
2019-11-14T13:30:04+00:00,114
2019-11-14T23:16:41+00:00,115
2019-11-15T12:54:03+00:00,114
2019-11-15T14:09:07+00:00,113
2019-11-15T14:11:34+00:00,112
2019-11-15T15:03:14+00:00,111
2019-11-15T15:25:17+00:00,110
2019-11-15T15:34:18+00:00,109
2019-11-15T15:44:06+00:00,108
2019-11-15T16:33:45+00:00,107
2019-11-19T05:34:11+00:00,108
2019-11-19T15:53:43+00:00,107
2019-11-19T18:46:24+00:00,108
2019-11-19T22:09:17+00:00,107
2019-11-19T22:36:16+00:00,106
2019-11-19T22:44:54+00:00,105
2019-11-19T22:54:56+00:00,104
2019-11-19T23:13:02+00:00,103
2019-11-20T02:02:03+00:00,104
2019-11-20T07:45:09+00:00,105
2019-11-20T10:46:05+00:00,104
2019-11-20T11:01:01+00:00,103
2019-11-21T05:34:29+00:00,102
2019-11-25T09:21:33+00:00,103
2019-11-25T10:37:54+00:00,102
2019-11-26T12:25:31+00:00,103
2019-11-26T13:29:46+00:00,102
2019-11-27T18:12:53+00:00,103
2019-11-27T21:04:12+00:00,104
2019-11-28T22:50:54+00:00,103
2019-11-29T05:22:19+00:00,104
2019-11-29T10:23:12+00:00,105
2019-11-29T13:55:42+00:00,106
2019-11-29T13:57:00+00:00,105
2019-11-30T17:25:19+00:00,104
2019-12-02T16:14:35+00:00,103
2019-12-03T12:38:34+00:00,104
2019-12-03T19:35:11+00:00,105
2019-12-04T15:03:38+00:00,106
2019-12-05T08:05:46+00:00,107
2019-12-05T13:49:48+00:00,108
2019-12-09T10:19:59+00:00,109
2019-12-11T10:58:02+00:00,110
2019-12-13T13:41:14+00:00,111
2019-12-16T03:23:43+00:00,112
2019-12-16T09:36:55+00:00,113
2019-12-16T22:54:53+00:00,114
2019-12-17T06:11:55+00:00,115
2019-12-17T23:27:49+00:00,114
2019-12-17T23:37:47+00:00,113
2019-12-17T23:54:27+00:00,112
2019-12-18T00:06:04+00:00,111
2019-12-24T13:05:50+00:00,112
2020-01-03T10:27:15+00:00,113
2020-01-07T18:12:18+00:00,114
2020-01-07T22:45:44+00:00,115
2020-01-07T22:57:22+00:00,116
2020-01-08T18:39:30+00:00,117
2020-01-09T15:10:48+00:00,118
2020-01-10T14:21:55+00:00,119
2020-01-12T03:02:38+00:00,120
2020-01-14T18:10:21+00:00,121
2020-01-17T22:22:48+00:00,120
2020-01-29T15:52:03+00:00,121
2020-02-05T11:36:24+00:00,122
2020-02-06T19:55:13+00:00,123
2020-02-07T09:09:16+00:00,124
2020-02-13T10:04:22+00:00,125
2020-02-16T08:32:07+00:00,124
2020-02-19T10:01:04+00:00,125
2020-02-19T22:26:12+00:00,124
2020-02-20T20:23:22+00:00,125
2020-02-21T13:24:37+00:00,126
2020-03-05T16:13:13+00:00,127
2020-03-09T17:07:41+00:00,128
2020-03-09T19:27:59+00:00,129
2020-03-10T07:57:19+00:00,130
2020-03-10T16:12:57+00:00,131
2020-03-11T11:01:14+00:00,132
2020-03-16T15:25:31+00:00,133
2020-03-17T13:24:07+00:00,132
2020-03-18T20:45:18+00:00,133
2020-03-27T00:51:22+00:00,134
2020-03-27T20:58:01+00:00,135
2020-03-29T02:47:08+00:00,136
2020-03-29T06:52:30+00:00,137
2020-03-29T07:12:59+00:00,136
2020-03-29T07:35:01+00:00,135
2020-03-29T07:39:06+00:00,134
2020-03-29T07:45:19+00:00,133
2020-03-29T09:59:10+00:00,132
2020-03-29T10:26:26+00:00,131
2020-03-29T10:29:51+00:00,130
2020-03-29T10:35:16+00:00,129
2020-03-29T10:37:09+00:00,130
2020-03-30T17:00:32+00:00,131
2020-03-31T08:57:23+00:00,132
2020-03-31T09:10:56+00:00,131
2020-03-31T11:21:00+00:00,132
2020-03-31T12:52:33+00:00,131
2020-03-31T22:01:13+00:00,132
2020-04-02T08:21:21+00:00,133
2020-04-05T10:00:13+00:00,134
2020-04-06T20:39:39+00:00,133
2020-04-13T16:30:48+00:00,134
2020-04-14T08:05:14+00:00,133
2020-04-14T16:13:52+00:00,134
2020-04-14T18:26:54+00:00,133
2020-04-16T10:53:31+00:00,134
2020-04-20T15:28:11+00:00,133
2020-04-20T15:33:58+00:00,132
2020-04-20T21:55:59+00:00,133
2020-04-21T03:54:44+00:00,134
2020-04-21T07:01:48+00:00,133
2020-04-21T09:33:27+00:00,132
2020-04-21T20:21:50+00:00,131
2020-04-22T10:38:29+00:00,130
2020-04-22T20:08:06+00:00,131
